grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Mnivel1;1a_RVI_simple;BICE VIDA;8,68;AA+;0;0;1463;7,75
Mnivel1;1a_RVI_simple;METLIFE;8,66;AA+;0;0;1463;7,75
Mnivel1;1a_RVI_simple;OHIO NATIONAL;8,61;AA;0;0;1463;7,75
Mnivel1;1a_RVI_simple;SURA;8,42;AA;0;0;1463;7,75
Mnivel1;1a_RVI_simple;CONSORCIO VIDA;8,39;AA+;0;0;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;7,66;BBB+;0;15,32;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;7,66;AA;0;15,32;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;SECURITY;7,64;AA-;0;15,28;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;7,62;A;0;15,24;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;METLIFE;7,59;AA+;0;15,18;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;7,58;AA;0;15,16;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;7,58;AA;0;15,16;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;7,57;AA;0;15,14;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;7,54;AA+;0;15,08;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;SURA;7,4;AA;0;14,79;1463;7,75
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;7,38;AA+;0;14,77;1463;7,75
Mnivel2;1a_RVI_simple;OHIO NATIONAL;9,61;AA;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;PENTA VIDA;9,6;AA;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;PRINCIPAL;9,59;AA+;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;SECURITY;9,58;AA-;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;BTG PACTUAL VIDA;9,58;A;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;EUROAMERICA VIDA;9,55;AA-;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;CONFUTURO;9,47;AA;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;CONSORCIO VIDA;9,38;AA+;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;METLIFE;9,27;AA+;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;SURA;9,22;AA;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;BICE VIDA;9,16;AA+;0;0;1698;21,09000015
Mnivel2;1a_RVI_simple;CHILENA CONSOLIDADA;9,08;AA+;0;0;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;8,46;AA;0;16,91;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;8,43;AA;0;16,84;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;8,4;A;0;16,81;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;8,39;AA+;0;16,79;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;8,37;AA-;0;16,75;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;SECURITY;8,37;AA-;0;16,75;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;8,34;AA;0;16,69;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;SURA;8,17;AA;0;16,34;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;METLIFE;8,12;AA+;0;16,24;1698;21,09000015
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;8,07;AA+;0;16,14;1698;21,09000015
Mnivel3;1a_RVI_simple;BTG PACTUAL VIDA;11,58;A;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;PENTA VIDA;11,54;AA;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;SECURITY;11,5;AA-;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;RENTA NACIONAL;11,48;BBB+;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;CN LIFE;11,46;AA;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;SURA;11,45;AA;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;CONFUTURO;11,44;AA;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;CORPSEGUROS;11,43;AA;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;EUROAMERICA VIDA;11,4;AA-;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;PRINCIPAL;11,32;AA;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;CONSORCIO VIDA;11,29;AA+;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;METLIFE;11,29;AA+;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;BICE VIDA;11,26;AA+;0;0;2525;35,24000168
Mnivel3;1a_RVI_simple;OHIO NATIONAL;11,26;AA;0;0;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;SURA;10,35;AA;0;20,71;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;SECURITY;10,34;AA-;0;20,69;2525;35,24000168
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;10,33;AA;0;20,67;2525;35,24000168
