grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Mnivel2;2b_RT_RVD2agnos_G10agnos;CONFUTURO;6,34;AA;5,5;12,69;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;SURA;6,32;AA;6;12,65;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;6,29;AA+;5,5;12,59;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;BICE VIDA;6,25;AA+;5,599999905;12,51;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;6,1;BBB+;5,5;12,2;1650;13,80000019
Mnivel3;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;9,11;A;5;18,22;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;8,95;AA;4,869999886;17,89;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;SURA;8,84;AA;6;17,69;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;CONFUTURO;8,79;AA;5,5;17,58;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;8,79;AA;5,53000021;17,58;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;SECURITY;8,79;AA-;6;17,58;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;8,74;AA+;5,5;17,48;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;METLIFE;8,71;AA+;6;17,42;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;8,71;BBB+;5,5;17,42;2423;26,45000076
Mnivel3;2b_RT_RVD2agnos_G10agnos;BICE VIDA;8,7;AA+;5,599999905;17,4;2423;26,45000076
Mnivel4;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;20,7;A;5;41,62;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;20,51;AA;5,5;41,23;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;SECURITY;20,46;AA-;6;41,13;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;CORPSEGUROS;20,39;AA;5,5;40,99;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;CONFUTURO;20,37;AA;5,5;40,95;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;20,35;AA-;5,25;40,91;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;20,34;BBB+;5,5;40,89;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;CN LIFE;20,28;AA;5,5;40,77;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;METLIFE;20,17;AA+;6;40,55;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;SURA;20,17;AA;6;40,55;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;20,13;AA+;5,5;40,47;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;20,09;AA;5,349999905;40,38;5059;64,37999725
Mnivel4;2b_RT_RVD2agnos_G10agnos;BICE VIDA;19,95;AA+;5,599999905;40,1;5059;64,37999725
