grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;8,49;AA;0;16,97;2372;18,01000023
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;8,48;AA+;0;16,95;2372;18,01000023
Mnivel3;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;15,32;AA;4,869999886;30,65;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;15,25;A;5;30,5;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;15,14;BBB+;5,5;30,27;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;CN LIFE;14,96;AA;5,5;29,93;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;14,92;AA;6;29,85;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;SECURITY;14,88;AA-;6;29,76;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;CONFUTURO;14,82;AA;5,5;29,64;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;BICE VIDA;14,81;AA+;5,599999905;29,62;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;14,81;AA+;5,5;29,62;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;14,8;AA;5,460000038;29,6;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;METLIFE;14,77;AA+;6;29,54;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;CORPSEGUROS;14,69;AA;5,5;29,38;3005;32,93000031
Mnivel3;2b_RT_RVD2agnos_G10agnos;SURA;14,66;AA;6;29,31;3005;32,93000031
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;13,8;A;0;27,6;3005;32,93000031
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;13,55;AA;0;27,09;3005;32,93000031
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;OHIO NATIONAL;13,44;AA;0;26,89;3005;32,93000031
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;13,44;AA+;0;26,89;3005;32,93000031
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;METLIFE;13,4;AA+;0;26,81;3005;32,93000031
Mnivel3;3a_RT_RVD5agnos_sinGarantizar;SURA;13,24;AA;0;26,48;3005;32,93000031
Mnivel4;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;29,94;A;5;60,34;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;29,89;AA;4,869999886;60,24;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;29,65;BBB+;5;59,75;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;29,51;AA-;4,949999809;59,47;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;CORPSEGUROS;29,28;AA;5,5;59;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;CONFUTURO;29,22;AA;5,5;58,88;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;29,09;AA+;5,78000021;58,62;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;METLIFE;28,81;AA+;6;58,06;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;SECURITY;28,81;AA-;6;58,07;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;CHILENA CONSOLIDADA;28,8;AA+;6;58,04;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;CN LIFE;28,29;AA;5,5;57,02;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;BICE VIDA;28,28;AA+;5,300000191;57;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;28,17;AA+;5,5;56,78;6315;67,04000092
Mnivel4;2b_RT_RVD2agnos_G10agnos;SURA;28,14;AA;6;56,72;6315;67,04000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;26,65;AA;0;53,39;6315;67,04000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;RENTA NACIONAL;26,53;BBB+;0;53,15;6315;67,04000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;26,53;A;0;53,12;6315;67,04000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;EUROAMERICA VIDA;26,35;AA-;0;52,79;6315;67,04000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;25,82;AA+;0;51,75;6315;67,04000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;METLIFE;25,48;AA+;0;51,09;6315;67,04000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;24,97;AA+;0;50,06;6315;67,04000092
Mnivel4;3a_RT_RVD5agnos_sinGarantizar;SURA;24,87;AA;0;49,88;6315;67,04000092
