grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Mnivel1;1b_RVI_G10agnos;CONSORCIO VIDA;6,43;AA+;5,5;0;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;6,13;AA;0;12,26;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;6,12;A;0;12,24;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;SECURITY;6,12;AA-;0;12,24;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;6,11;AA-;0;12,22;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;6,09;AA;0;12,18;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;6,08;AA;0;12,16;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;6,08;AA;0;12,16;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;SURA;5,96;AA;0;11,91;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;5,95;AA+;0;11,89;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CHILENA CONSOLIDADA;5,93;AA+;0;11,85;1455;5,289999962
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;METLIFE;5,89;AA+;0;11,77;1455;5,289999962
Mnivel2;1b_RVI_G10agnos;BTG PACTUAL VIDA;8,93;A;5;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;PENTA VIDA;8,91;AA;4,869999886;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;METLIFE;8,88;AA+;6;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;SECURITY;8,8;AA-;6;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;PRINCIPAL;8,76;AA;5,53000021;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;BICE VIDA;8,69;AA+;5,599999905;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;OHIO NATIONAL;8,69;AA;6;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;CONFUTURO;8,68;AA;5,5;0;1693;15,93000031
Mnivel2;1b_RVI_G10agnos;RENTA NACIONAL;8,61;BBB+;5,5;0;1693;15,93000031
